ItemType,ItemIdentifier,OptShift,CrewTypeID,CrewTypeCode,CrewNum,Sequence,DistanceTravelForJob,PointsCalculatedForJob,PlanStartDate,PlanEndDate
Segment End,5236210282,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,135,0.1474219,,2023-10-17T14:51:04.0,2023-10-17T14:51:04.0
Segment Start,5510007284,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,8,0.0,,2023-10-17T07:34:36.0,2023-10-17T07:34:36.0
Segment End,5510007284,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,9,0.1807541,,2023-10-17T07:34:53.0,2023-10-17T07:34:53.0
Segment Start,5218107556,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,200,0.0,,2023-10-17T14:56:07.0,2023-10-17T14:56:07.0
Segment End,5218107556,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,201,0.1090637,,2023-10-17T14:56:17.0,2023-10-17T14:56:17.0
Segment Start,5510106607,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,26,1.43,,2023-10-17T07:40:02.0,2023-10-17T07:40:02.0
Segment End,5510106607,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,27,0.032028799999999996,,2023-10-17T07:40:05.0,2023-10-17T07:40:05.0
Start Depot,1009,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,1,0,,2023-10-17T07:30:00.0,2023-10-17T07:30:00.0
Return Depot,1009,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,213,69.36,,2023-10-17T14:59:29.0,2023-10-17T14:59:29.0
Start Depot,1010,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,1,0,,2023-10-17T07:30:00.0,2023-10-17T07:30:00.0
Return Depot,1010,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,234,2.32,,2023-10-17T15:02:38.0,2023-10-17T15:02:38.0
